News_content,scores,wordList
12. Children’s Guidelines,0.0,"['child', 'guideline']"
We do not knowingly collect or store any personal information from children except as permitted by applicable law.,0.0,"['knowingly', 'collect', 'store', 'personal', 'child', 'except', 'permitted', 'applicable', 'law']"
"If you are a resident of California, USA, under 18 years old and a registered user of the NYT Services, please see above “How Do I Access, Change or Update My Personal Information?”",0.3182,"['resident', 'california', 'usa', 'year', 'old', 'registered', 'user', 'nyt', 'service', 'please', 'see', 'access', 'change', 'update', 'personal']"
13. International Transfers,0.0,"['international', 'transfer']"
The New York Times Company is headquartered in the United States. The information you provide to us or that we obtain as a result of your use of the NYT Services is collected in your country and subsequently transferred to the United States or to another country in which we have facilities or our affiliates operate or in which we engage service providers.,0.7906,"['company', 'headquartered', 'united', 'state', 'provide', 'u', 'obtain', 'result', 'use', 'nyt', 'service', 'collected', 'country', 'subsequently', 'transferred', 'united', 'state', 'another', 'country', 'facility', 'affiliate', 'operate', 'engage', 'provider']"
"Some countries that are not members of the European Economic Area (EEA) are recognized by the European Commission as providing an adequate level of data protection according to EEA standards (the full list of these countries is available here). For transfers from the EEA to countries not considered adequate by the European Commission, we have put in place adequate measures, including by ensuring that the recipient is bound by EU Standard Contractual Clauses, to protect your personal data. To obtain a copy of these measures click here.",0.8126,"['country', 'member', 'european', 'economic', 'area', 'eea', 'recognized', 'european', 'commission', 'providing', 'adequate', 'level', 'data', 'protection', 'according', 'eea', 'standard', 'full', 'list', 'country', 'available', 'transfer', 'eea', 'country', 'considered', 'adequate', 'european', 'commission', 'put', 'place', 'adequate', 'measure', 'including', 'ensuring', 'recipient', 'bound', 'eu', 'standard', 'contractual', 'clause', 'protect', 'personal', 'data', 'obtain', 'copy', 'measure', 'click']"
"In certain circumstances, courts, law enforcement agencies, regulatory agencies or security authorities in those other countries may be entitled to access your personal information.",0.6808,"['certain', 'circumstance', 'court', 'law', 'enforcement', 'agency', 'regulatory', 'agency', 'security', 'authority', 'country', 'entitled', 'access', 'personal']"
14. Changes to This Privacy Policy,0.0,"['change', 'privacy', 'policy']"
"We evaluate this privacy policy periodically in light of changing business practices, technology and legal requirements. As a result, it is updated from time to time. Any such changes will be posted on this page. If we make a significant or material change in the way we use or share your personal information, you will be notified via email and/or prominent notice within the NYT Services at least 30 days prior to the changes taking effect.",0.7003,"['evaluate', 'privacy', 'policy', 'periodically', 'light', 'changing', 'business', 'practice', 'technology', 'legal', 'requirement', 'result', 'updated', 'change', 'posted', 'page', 'make', 'significant', 'material', 'change', 'way', 'use', 'share', 'personal', 'notified', 'via', 'email', 'prominent', 'notice', 'within', 'nyt', 'service', 'least', 'day', 'prior', 'change', 'taking', 'effect']"
Review our Help topics or chat with one of our Customer Care advocates.,0.7096,"['review', 'help', 'topic', 'chat', 'customer', 'care', 'advocate']"
"Last updated on January 3rd, 2019",0.0,"['last', 'updated', 'january']"
"This page describes the terms and conditions that govern your use of certain New York Times digital products, including NYTimes.com and mobile applications, offered by The New York Company and certain of its subsidiaries (""NYT"", “us” or “we”).",0.4939,"['page', 'describes', 'term', 'condition', 'govern', 'use', 'certain', 'digital', 'product', 'including', 'mobile', 'application', 'offered', 'company', 'certain', 'subsidiary', 'nyt', 'u']"
"For information on how NYT collects, uses and shares any personal information, please see our Privacy Policy. If you reside outside of the European Economic Area, your acceptance of these Terms of Service constitutes your consent to the processing activities described in our Privacy Policy under the laws of your jurisdiction.",0.8126,"['nyt', 'collect', 'us', 'share', 'personal', 'please', 'see', 'privacy', 'policy', 'reside', 'outside', 'european', 'economic', 'area', 'acceptance', 'term', 'constitutes', 'consent', 'processing', 'activity', 'described', 'privacy', 'policy', 'law', 'jurisdiction']"
Table of Contents,0.0,"['table', 'content']"
1. GENERAL RULES AND DEFINITIONS,0.0,"['general', 'rule', 'definition']"
"1.1 If you choose to use certain NYT digital products displaying or otherwise governed by these Terms of Service, including NYTimes.com (the “Site”), NYT’s mobile sites and applications, and any of the features of the Site, including but not limited to RSS feeds, APIs, and Software (as defined below) and other downloads (collectively, the ""Services""), you will be agreeing to abide by all of the terms and conditions of these Terms of Service between you and NYT.",0.6857,"['choose', 'use', 'certain', 'nyt', 'digital', 'product', 'displaying', 'otherwise', 'governed', 'term', 'including', 'site', 'nyt', 'mobile', 'site', 'application', 'feature', 'site', 'including', 'limited', 'r', 'feed', 'apis', 'software', 'defined', 'downloads', 'collectively', 'service', 'agreeing', 'abide', 'term', 'condition', 'term', 'nyt']"
"1.2 We may change, add or remove portions of these Terms of Service at any time by notifying you of the change in writing (including by email or by updating the date above after “Last Updated On”). Such changes shall become effective immediately upon posting. It is your responsibility to review these Terms of Service prior to each use of the Site.",0.4767,"['change', 'add', 'remove', 'portion', 'term', 'notifying', 'change', 'writing', 'including', 'email', 'updating', 'date', 'last', 'updated', 'change', 'shall', 'become', 'effective', 'immediately', 'upon', 'posting', 'responsibility', 'review', 'term', 'prior', 'use', 'site']"
"1.3 IF ANY OF THE TERMS AND CONDITIONS OF THESE TERMS OF SERVICE, OR ANY FUTURE CHANGES, ARE UNACCEPTABLE TO YOU, YOU MAY (i) CANCEL YOUR ACCOUNT BY SENDING AN E-MAIL TO: cancel@nytimes.com(SEE SECTION 10.1 REGARDING TERMINATION OF SERVICE) AND/OR (ii) DISCONTINUE YOUR USE OF THE SERVICES. YOUR CONTINUED USE OF THE SERVICES NOW, OR FOLLOWING THE POSTING OF UPDATED TERMS OF SERVICE, WILL INDICATE ACCEPTANCE BY YOU OF SUCH TERMS OF SERVICE, CHANGES, OR MODIFICATIONS.",-0.4084,"['term', 'condition', 'term', 'future', 'change', 'unacceptable', 'cancel', 'account', 'sending', 'cancel', 'see', 'section', 'regarding', 'termination', 'ii', 'discontinue', 'use', 'service', 'continued', 'use', 'service', 'following', 'posting', 'updated', 'term', 'indicate', 'acceptance', 'term', 'change', 'modification']"
